3.514645585846178625e-22 9.252855266484835459e-25 1.035984462240878906e-25 3.795047304175510094e-27 9.437135978735348683e-28 4.756696733377833495e-28 4.052288116083278902e-26 3.061085126721583727e-26 2.249534708093407096e-26 1.536346018961332256e-26 1.070543173312029742e-26 7.333444754328374373e-27 4.980609441876701064e-27 2.248804966094204510e-27 3.412140529171065384e-27 1.542107217678795804e-27
3.240737712117957916e-22 8.702485293552594981e-25 9.875980327094982465e-26 2.714174585318391303e-27 4.594953131455911070e-28 2.329083502675638454e-28 2.518746509011805356e-26 1.953777961400998892e-26 1.491791552266391994e-26 1.062213080150261567e-26 7.699104103524967650e-27 5.469896807981516770e-27 3.871152774757837523e-27 1.780573574689931958e-27 3.118340988202489040e-27 1.410588655418035731e-27
2.862013403375824929e-22 7.919392839191640707e-25 9.391757042537192562e-26 2.117907823217215035e-27 1.850951743839659702e-28 9.435949565764899459e-29 1.463957772897378016e-26 1.177952214461214674e-26 9.475822112569771602e-27 7.123457464673365424e-27 5.419626464284586943e-27 4.016516275124739781e-27 2.971200324528378406e-27 1.392829899138252116e-27 2.843273817902798008e-27 1.287777863808639677e-27
2.456429607576274028e-22 6.910088503309221102e-25 8.822865372568279943e-26 1.838557702484008388e-27 6.770701136063161090e-29 3.465274223659223560e-29 8.421712025692218965e-27 7.042356858111451639e-27 5.978063364499987201e-27 4.747576202134642685e-27 3.787516812464246152e-27 2.922687880612744454e-27 2.247119529805052498e-27 1.070797862963435751e-27 2.584696510916644940e-27 1.172659528275435512e-27
2.143577007793513826e-22 5.904213334067590669e-25 8.197317942843408501e-26 1.716499269109684474e-27 2.557737454895510856e-29 1.312420497953438191e-29 5.142222205002065954e-27 4.433739383967443834e-27 3.916724157078502284e-27 3.239628966284546035e-27 2.675257158670837644e-27 2.128681897387473667e-27 1.680239069115763916e-27 8.102750236395319816e-28 2.341068473164201160e-27 1.064487181693176102e-27
1.921337569842780541e-22 4.921167878715462963e-25 7.474579884824663972e-26 1.639852902835420312e-27 9.926144863613606007e-30 5.101873054009509168e-30 3.319584411059144360e-27 2.924782402877497366e-27 2.646891122204254975e-27 2.245852472330142387e-27 1.894575685005570382e-27 1.540793487328223915e-27 1.237718004650585676e-27 6.027908786960385058e-28 2.111412502831194209e-27 9.627359711367276622e-28
1.760713364546126788e-22 3.993034380208619037e-25 6.640397721798580773e-26 1.561577722484075472e-27 3.915759481399994376e-30 2.015188548900706670e-30 2.208048537868649135e-27 1.973169128531704539e-27 1.808620984438348626e-27 1.559255352717714461e-27 1.335812577267276615e-27 1.106402330189453309e-27 9.012617578179054380e-28 4.427087136698288423e-28 1.894298044096235031e-27 8.666986193601720042e-28
1.634399457167455675e-22 3.152286652635700361e-25 5.711346290125242060e-26 1.457927521925030423e-27 1.549083833310603778e-30 7.979699854502395328e-31 1.483957543728674182e-27 1.338720224616013662e-27 1.237068030557867418e-27 1.080313173617222943e-27 9.374569748561273004e-28 7.888856094487606745e-28 6.498432352520246100e-28 3.215854224283341517e-28 1.689182415748426450e-27 7.760101273202793834e-28
1.526414475370472881e-22 2.422612441604835344e-25 4.737389715599128643e-26 1.317829251027371399e-27 6.058749256059669176e-31 3.134995181873292740e-31 9.989528598968489275e-28 9.078264175843870513e-28 8.443455738988662068e-28 7.454123781808190741e-28 6.539070356151364783e-28 5.579634187554261880e-28 4.638723168827053926e-28 2.310670832787975455e-28 1.495388956700192329e-27 6.902693425267540296e-28
1.430775604831774424e-22 1.814700435845128323e-25 3.784309094811800935e-26 1.142316869643334698e-27 2.391933659081440066e-31 1.343565356041382075e-31 6.704318481901936193e-28 6.131561077371650072e-28 5.733415588448056354e-28 5.108580328091752275e-28 4.523116228248289313e-28 3.906446667550799707e-28 3.272926684878221591e-28 1.639967142997519642e-28 1.312749512526012976e-27 6.092453714440718802e-28
